기준년월,관광객유형,제주대분류,제주중분류,업종명,성별,연령대별,카드이용금액,카드이용건수,건당이용금액
Feb-16,내국인 관광객,서귀포시,대륜동,기타음료식품,남,30대,1113100,189,5889
Feb-16,내국인 관광객,서귀포시,대륜동,기타음료식품,남,20대,468550,81,5785
Feb-16,내국인 관광객,제주시,애월읍,약국,남,20대,102800,18,5711
Feb-16,내국인 관광객,서귀포시,성산읍,약국,여,20대,335600,60,5593
Feb-16,내국인 관광객,제주시,애월읍,약국,여,20대,71900,14,5136
Feb-16,내국인 관광객,서귀포시,남원읍,의원,여,50대,54400,11,4945
Feb-16,내국인 관광객,서귀포시,성산읍,약국,남,20대,169830,35,4852
Mar-16,내국인 관광객,제주시,노형동,정장(여성),여,40대,3639700,12,303308
Mar-16,내국인 관광객,제주시,이도2동,스포츠레져용품,남,50대,6604800,23,287165
Mar-16,내국인 관광객,제주시,노형동,정장(여성),여,30대,5155800,18,286433
Mar-16,내국인 관광객,제주시,노형동,스포츠레져용품,남,30대,3081100,11,280100
Mar-16,내국인 관광객,제주시,이도2동,스포츠레져용품,남,30대,6763500,26,260135
Mar-16,내국인 관광객,제주시,노형동,정장(여성),남,30대,5903050,25,236122
Mar-16,내국인 관광객,제주시,연동,정장(여성),남,50대,4416850,19,232466
Mar-16,내국인 관광객,제주시,노형동,정장(여성),남,40대,2355100,12,196258
Mar-16,내국인 관광객,제주시,노형동,스포츠레져용품,여,40대,2698000,14,192714
Mar-16,내국인 관광객,제주시,노형동,정장(여성),여,50대,2489580,13,191506
Mar-16,내국인 관광객,서귀포시,대륜동,농축수산품,여,50대,18503000,103,179641
Mar-16,내국인 관광객,제주시,연동,농축수산품,남,50대,9024100,52,173540
Mar-16,내국인 관광객,서귀포시,대륜동,농축수산품,남,50대,20236050,119,170051
Mar-16,내국인 관광객,제주시,이도2동,기타음료식품,여,20대,4483000,29,154586
Mar-16,내국인 관광객,제주시,노형동,스포츠레져용품,남,40대,2833000,19,149105
Mar-16,내국인 관광객,서귀포시,대륜동,농축수산품,여,40대,7243000,52,139288
Mar-16,내국인 관광객,제주시,노형동,스포츠레져용품,여,30대,1517200,11,137927
Mar-16,내국인 관광객,제주시,삼도2동,스포츠레져용품,남,50대,4854520,36,134848
Mar-16,내국인 관광객,제주시,연동,정장(여성),여,40대,7489140,56,133735
Mar-16,내국인 관광객,제주시,연동,기타음료식품,남,50대,1712000,13,131692
Mar-16,내국인 관광객,제주시,연동,정장(여성),남,40대,3012400,24,125517
Mar-16,내국인 관광객,제주시,노형동,스포츠레져용품,남,50대,1570300,13,120792
Mar-16,내국인 관광객,제주시,이도2동,정장(여성),여,50대,1161000,10,116100
Mar-16,내국인 관광객,제주시,노형동,기념품 점,여,30대,3872600,34,113900
Mar-16,내국인 관광객,제주시,연동,정장(여성),여,50대,3066700,27,113581
Mar-16,내국인 관광객,제주시,노형동,안경,남,40대,1242000,11,112909
Mar-16,내국인 관광객,제주시,노형동,안경,남,30대,1465000,13,112692
Mar-16,내국인 관광객,제주시,연동,스포츠레져용품,여,50대,5662700,52,108898
Mar-16,내국인 관광객,제주시,삼도2동,스포츠레져용품,남,30대,3772000,35,107771
Mar-16,내국인 관광객,제주시,연동,농축수산품,남,40대,7550500,71,106345
Mar-16,내국인 관광객,제주시,연동,스포츠레져용품,여,40대,8057300,76,106017
Mar-16,내국인 관광객,제주시,삼도2동,스포츠레져용품,여,50대,1894900,18,105272
Mar-16,내국인 관광객,제주시,연동,스포츠레져용품,여,30대,13178620,126,104592
Mar-16,내국인 관광객,서귀포시,대륜동,농축수산품,남,30대,8348500,80,104356
Mar-16,내국인 관광객,제주시,연동,스포츠레져용품,남,40대,14066000,135,104193
Mar-16,내국인 관광객,제주시,이도2동,안경,여,30대,1746000,17,102706
Mar-16,내국인 관광객,제주시,연동,정장(여성),남,30대,3275900,32,102372
Mar-16,내국인 관광객,제주시,연동,정장(여성),여,30대,5665800,56,101175
Mar-16,내국인 관광객,제주시,용담2동,의원,여,40대,1819700,18,101094
Mar-16,내국인 관광객,제주시,노형동,기념품 점,남,40대,1100000,11,100000
Mar-16,내국인 관광객,제주시,연동,안경,남,50대,1087500,11,98864
Mar-16,내국인 관광객,제주시,삼도2동,스포츠레져용품,남,40대,4994900,51,97939
Mar-16,내국인 관광객,제주시,연동,정장(여성),남,20대,2674900,29,92238
Mar-16,내국인 관광객,제주시,용담2동,농축수산품,남,50대,43520990,474,91816
Mar-16,내국인 관광객,서귀포시,대륜동,농축수산품,여,30대,6124000,67,91403
Mar-16,내국인 관광객,제주시,연동,스포츠레져용품,남,30대,14754800,162,91079
Mar-16,내국인 관광객,제주시,이도2동,정장(여성),여,40대,1906900,21,90805
Mar-16,내국인 관광객,서귀포시,남원읍,농축수산품,여,50대,5035950,56,89928
Mar-16,내국인 관광객,서귀포시,대륜동,농축수산품,남,40대,7475700,85,87949
Mar-16,내국인 관광객,제주시,노형동,안경,여,30대,867000,10,86700
Mar-16,내국인 관광객,제주시,연동,악세 사리,남,30대,949700,11,86336
Mar-16,내국인 관광객,제주시,연동,스포츠레져용품,남,50대,11132350,129,86297
Mar-16,내국인 관광객,서귀포시,예래동,스포츠레져용품,여,50대,1355000,16,84688
Mar-16,내국인 관광객,제주시,이도2동,정장(여성),남,20대,2196000,26,84462
Mar-16,내국인 관광객,제주시,용담2동,농축수산품,남,40대,25754450,305,84441
Mar-16,내국인 관광객,서귀포시,예래동,농축수산품,여,30대,6720600,80,84008
Mar-16,내국인 관광객,서귀포시,예래동,농축수산품,남,40대,5236800,63,83124
Mar-16,내국인 관광객,서귀포시,성산읍,농축수산품,남,40대,14058500,170,82697
Mar-16,내국인 관광객,서귀포시,예래동,농축수산품,여,20대,3016000,37,81514
Mar-16,내국인 관광객,제주시,이도2동,농축수산품,여,50대,32530420,404,80521
Mar-16,내국인 관광객,제주시,이도2동,정장(여성),남,40대,799500,10,79950
Mar-16,내국인 관광객,제주시,연동,신   발,남,40대,879000,11,79909
Mar-16,내국인 관광객,서귀포시,예래동,농축수산품,여,50대,3420000,43,79535
Mar-16,내국인 관광객,제주시,삼도2동,안경,남,30대,954000,12,79500
Mar-16,내국인 관광객,서귀포시,남원읍,농축수산품,남,50대,6596800,83,79480
Mar-16,내국인 관광객,서귀포시,예래동,농축수산품,남,20대,1747500,22,79432
Mar-16,내국인 관광객,제주시,이도2동,스포츠레져용품,남,40대,1663000,21,79190
Mar-16,내국인 관광객,제주시,삼도2동,악세 사리,여,50대,946700,12,78892
Mar-16,내국인 관광객,제주시,삼도2동,농축수산품,남,50대,1886000,24,78583
Mar-16,내국인 관광객,제주시,이도2동,정장(여성),여,30대,3988300,51,78202
Mar-16,내국인 관광객,서귀포시,남원읍,스포츠레져용품,남,50대,850100,11,77282
Mar-16,내국인 관광객,제주시,노형동,농축수산품,남,40대,4777050,62,77049
Mar-16,내국인 관광객,제주시,이도2동,안경,남,40대,995000,13,76538
Mar-16,내국인 관광객,제주시,이도2동,농축수산품,남,50대,24868640,328,75819
Mar-16,내국인 관광객,서귀포시,성산읍,농축수산품,남,30대,19013500,258,73696
Mar-16,내국인 관광객,제주시,삼도2동,정장(여성),남,40대,1538200,21,73248
Mar-16,내국인 관광객,제주시,연동,농축수산품,여,40대,3877500,53,73160
Mar-16,내국인 관광객,제주시,연동,스포츠레져용품,남,20대,9999520,137,72989
Mar-16,내국인 관광객,제주시,연동,스포츠레져용품,여,20대,11118750,153,72672
Mar-16,내국인 관광객,제주시,연동,정장(여성),여,20대,5138800,71,72377
Mar-16,내국인 관광객,서귀포시,성산읍,농축수산품,남,50대,16553500,230,71972
Mar-16,내국인 관광객,제주시,삼도2동,농축수산품,남,40대,1773000,25,70920
Mar-16,내국인 관광객,제주시,삼도2동,정장(여성),남,20대,1131100,16,70694
Mar-16,내국인 관광객,서귀포시,예래동,농축수산품,남,50대,4736000,67,70687
Mar-16,내국인 관광객,제주시,연동,악세 사리,남,20대,987400,14,70529
Mar-16,내국인 관광객,서귀포시,남원읍,농축수산품,남,40대,7675200,109,70415
Mar-16,내국인 관광객,제주시,연동,악세 사리,남,40대,1195200,17,70306
Mar-16,내국인 관광객,제주시,삼도2동,농축수산품,남,30대,1052000,15,70133
Mar-16,내국인 관광객,제주시,삼도2동,정장(여성),남,50대,1259700,18,69983
Mar-16,내국인 관광객,제주시,노형동,기념품 점,남,30대,2865800,41,69898
Mar-16,내국인 관광객,제주시,이도2동,농축수산품,여,20대,4656430,67,69499
Mar-16,내국인 관광객,서귀포시,예래동,농축수산품,남,30대,6138200,90,68202
Mar-16,내국인 관광객,제주시,이도2동,농축수산품,여,30대,7501160,111,67578
Mar-16,내국인 관광객,서귀포시,예래동,농축수산품,여,40대,3782500,56,67545
Mar-16,내국인 관광객,제주시,삼도2동,스포츠레져용품,여,30대,2090000,31,67419
Mar-16,내국인 관광객,제주시,삼도2동,정장(여성),여,40대,2288500,34,67309
Mar-16,내국인 관광객,제주시,연동,농축수산품,여,30대,3579800,54,66293
Mar-16,내국인 관광객,서귀포시,남원읍,농축수산품,여,40대,3627500,55,65955
Mar-16,내국인 관광객,제주시,이도2동,정장(여성),남,30대,791430,12,65953
Mar-16,내국인 관광객,제주시,연동,안경,남,30대,2149400,33,65133
Mar-16,내국인 관광객,제주시,노형동,기념품 점,남,20대,2339600,36,64989
Mar-16,내국인 관광객,제주시,삼도2동,스포츠레져용품,남,20대,2142400,33,64921
Mar-16,내국인 관광객,서귀포시,성산읍,농축수산품,여,50대,12139700,187,64918
Mar-16,내국인 관광객,제주시,삼도2동,스포츠레져용품,여,40대,2139300,33,64827
Mar-16,내국인 관광객,서귀포시,성산읍,농축수산품,여,40대,10425500,163,63960
Mar-16,내국인 관광객,제주시,이도2동,농축수산품,남,40대,13932290,218,63910
Mar-16,내국인 관광객,제주시,연동,농축수산품,여,50대,3816400,60,63607
Mar-16,내국인 관광객,제주시,이도2동,농축수산품,여,40대,14160620,225,62936
Mar-16,내국인 관광객,제주시,노형동,농축수산품,남,50대,4574400,73,62663
Mar-16,내국인 관광객,제주시,연동,신   발,여,30대,934700,15,62313
Mar-16,내국인 관광객,제주시,삼도2동,정장(여성),남,30대,1550500,25,62020
Mar-16,내국인 관광객,서귀포시,성산읍,농축수산품,남,20대,4882000,79,61797
Mar-16,내국인 관광객,서귀포시,성산읍,농축수산품,여,30대,16123000,261,61774
Mar-16,내국인 관광객,제주시,용담2동,농축수산품,여,30대,14253010,236,60394
Mar-16,내국인 관광객,제주시,노형동,농축수산품,여,50대,2953900,49,60284
Mar-16,내국인 관광객,제주시,용담2동,농축수산품,남,30대,16106980,269,59877
Mar-16,내국인 관광객,제주시,이도2동,농축수산품,남,30대,6699980,114,58772
Mar-16,내국인 관광객,제주시,애월읍,농축수산품,남,50대,4108000,70,58686
Mar-16,내국인 관광객,제주시,노형동,기타음료식품,여,50대,1284110,22,58369
Mar-16,내국인 관광객,제주시,노형동,안경,여,20대,754000,13,58000
Mar-16,내국인 관광객,제주시,삼도2동,농축수산품,여,40대,750000,13,57692
Mar-16,내국인 관광객,서귀포시,대륜동,농축수산품,여,20대,2420000,42,57619
Mar-16,내국인 관광객,제주시,용담2동,농축수산품,여,50대,27874840,486,57356
Mar-16,내국인 관광객,서귀포시,남원읍,기념품 점,남,40대,1485000,26,57115
Mar-16,내국인 관광객,제주시,노형동,정장(여성),여,20대,1939800,34,57053
Mar-16,내국인 관광객,제주시,노형동,기념품 점,여,40대,1078450,19,56761
Mar-16,내국인 관광객,서귀포시,남원읍,농축수산품,남,30대,6480600,115,56353
Mar-16,내국인 관광객,제주시,이도2동,슈퍼 마켓,여,50대,19495200,346,56345
Mar-16,내국인 관광객,제주시,용담2동,농축수산품,여,40대,16915790,304,55644
Mar-16,내국인 관광객,제주시,삼도2동,정장(여성),여,30대,3500600,63,55565
Mar-16,내국인 관광객,제주시,이도2동,안경,남,50대,607500,11,55227
Mar-16,내국인 관광객,서귀포시,예래동,스포츠레져용품,남,40대,975400,18,54189
Mar-16,내국인 관광객,제주시,삼도2동,정장(여성),여,20대,2534650,47,53929
Mar-16,내국인 관광객,서귀포시,대륜동,안경,여,30대,593000,11,53909
Mar-16,내국인 관광객,제주시,삼도2동,정장(여성),여,50대,1169600,22,53164
Mar-16,내국인 관광객,제주시,애월읍,농축수산품,여,40대,2757000,52,53019
Mar-16,내국인 관광객,서귀포시,예래동,스포츠레져용품,남,50대,1744500,33,52864
Mar-16,내국인 관광객,제주시,연동,안경,남,40대,782600,15,52173
Mar-16,내국인 관광객,제주시,삼도2동,안경,여,20대,573000,11,52091
Mar-16,내국인 관광객,제주시,이도2동,정장(여성),여,20대,7316000,143,51161
Mar-16,내국인 관광객,제주시,노형동,기념품 점,여,20대,2548200,50,50964
Mar-16,내국인 관광객,서귀포시,남원읍,농축수산품,여,20대,2179300,43,50681
Mar-16,내국인 관광객,서귀포시,남원읍,기타음료식품,남,50대,2042000,41,49805
Mar-16,내국인 관광객,제주시,연동,신   발,여,20대,944900,19,49732
Mar-16,내국인 관광객,제주시,연동,기념품 점,남,50대,4146000,84,49357
Mar-16,내국인 관광객,서귀포시,남원읍,농축수산품,남,20대,1623800,33,49206
Mar-16,내국인 관광객,제주시,이도2동,악세 사리,남,30대,636500,13,48962
Mar-16,내국인 관광객,제주시,연동,농축수산품,남,30대,3575800,74,48322
Mar-16,내국인 관광객,제주시,연동,의원,남,20대,1296180,27,48007
Mar-16,내국인 관광객,제주시,애월읍,골프 용품,여,40대,477000,10,47700
Mar-16,내국인 관광객,제주시,노형동,농축수산품,여,30대,2080900,44,47293
Mar-16,내국인 관광객,서귀포시,대륜동,안경,여,20대,472000,10,47200
Mar-16,내국인 관광객,제주시,노형동,의원,여,20대,8527800,181,47115
Mar-16,내국인 관광객,서귀포시,남원읍,농축수산품,여,30대,4893123,105,46601
Mar-16,내국인 관광객,제주시,노형동,의원,여,50대,3535500,76,46520
Mar-16,내국인 관광객,제주시,용담2동,농축수산품,여,20대,9321750,201,46377
Mar-16,내국인 관광객,서귀포시,남원읍,기념품 점,남,50대,880000,19,46316
Mar-16,내국인 관광객,서귀포시,성산읍,농축수산품,여,20대,7358700,159,46281
Mar-16,내국인 관광객,제주시,삼도2동,악세 사리,여,40대,508600,11,46236
Mar-16,내국인 관광객,제주시,삼도2동,기념품 점,남,30대,462000,10,46200
Mar-16,내국인 관광객,제주시,이도2동,슈퍼 마켓,여,40대,27347140,593,46117
Mar-16,내국인 관광객,제주시,애월읍,농축수산품,여,50대,1781000,39,45667
Mar-16,내국인 관광객,제주시,용담2동,농축수산품,남,20대,4559360,100,45594
Mar-16,내국인 관광객,서귀포시,예래동,스포츠레져용품,여,40대,592200,13,45554
Mar-16,내국인 관광객,제주시,이도2동,안경,여,20대,1500000,33,45455
Mar-16,내국인 관광객,서귀포시,남원읍,골프 용품,남,50대,767500,17,45147
Mar-16,내국인 관광객,제주시,연동,안경,여,40대,628500,14,44893
Mar-16,내국인 관광객,제주시,노형동,농축수산품,여,20대,1300500,29,44845
Mar-16,내국인 관광객,제주시,연동,농축수산품,남,20대,1110500,25,44420
Mar-16,내국인 관광객,서귀포시,남원읍,기념품 점,남,30대,530500,12,44208
Mar-16,내국인 관광객,제주시,연동,기념품 점,여,40대,4236500,96,44130
Mar-16,내국인 관광객,제주시,용담2동,의원,여,30대,1366750,31,44089
Mar-16,내국인 관광객,제주시,노형동,농축수산품,여,40대,2584000,59,43797
Mar-16,내국인 관광객,제주시,이도2동,의원,여,30대,5219510,122,42783
Mar-16,내국인 관광객,제주시,연동,기념품 점,남,30대,4555000,108,42176
Mar-16,내국인 관광객,제주시,연동,악세 사리,여,40대,1009300,24,42054
Mar-16,내국인 관광객,제주시,삼도2동,신   발,여,20대,534000,13,41077
Mar-16,내국인 관광객,제주시,노형동,농축수산품,남,30대,1785200,44,40573
Mar-16,내국인 관광객,제주시,연동,안경,남,20대,1451800,36,40328
Mar-16,내국인 관광객,서귀포시,남원읍,스넥,남,40대,3660100,91,40221
Mar-16,내국인 관광객,제주시,이도2동,농축수산품,남,20대,723000,18,40167
Mar-16,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,여,50대,3088470,78,39596
